Cycle,omega,b,TemperatureAvg,InternalResistance,ChargeTime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
36,0.010343788,0.010263014,32.67952978,0.015597622,11.0372645,-0.142056941,-6.811867326,3.682520326,1765,0.974352182
37,0.01034149,0.010263038,32.69336193,0.015593809,11.0371645,-0.141977258,-6.805197179,3.658439193,1764,0.973276545
38,0.010335898,0.010261234,32.69654782,0.015594577,11.037193,-0.141574793,-6.798702436,3.652504709,1763,0.973338727
39,0.010329172,0.010258828,32.6914874,0.015596765,11.0373455,-0.141345828,-6.810366851,3.65527582,1762,0.974524
40,0.010322385,0.010256684,32.68893442,0.015598602,11.03747733,-0.141283556,-6.832899124,3.663815284,1761,0.974510818
41,0.010317262,0.010258075,32.68259881,0.015601175,11.03766533,-0.14105019,-7.207001518,3.768730337,1760,0.974394091
42,0.010310335,0.01025677,32.67297713,0.015604,11.0375515,-0.140777894,-7.115765381,3.730871702,1759,0.974474273
43,0.010305401,0.010258857,32.6627654,0.015608745,11.03785383,-0.140540967,-7.117584848,3.72812327,1758,0.974344455
44,0.010299804,0.010259237,32.65338431,0.015612812,11.03782267,-0.140372922,-7.114444457,3.731375049,1757,0.974344909
45,0.010296177,0.010259592,32.6468881,0.015616385,11.037867,-0.14061688,-7.12016042,3.730047686,1756,0.974526091
46,0.01029048,0.010256944,32.65004018,0.01561709,11.037974,-0.140853776,-7.108515068,3.72488777,1755,0.974218636
47,0.010286841,0.010255709,32.65660218,0.015617119,11.03799,-0.140930193,-7.113591142,3.737794377,1754,0.974423364
48,0.010285964,0.010256619,32.67409012,0.015613534,11.037836,-0.140412555,-7.11458978,3.73886175,1753,0.974580727
49,0.010286294,0.010257831,32.69956447,0.015610433,11.03784383,-0.140874996,-7.103452841,3.730462834,1752,0.974594
50,0.0102879,0.010260447,32.72176056,0.015606439,11.037982,-0.140995283,-7.079778466,3.718714663,1751,0.974677
51,0.010289536,0.010261673,32.74636156,0.015601463,11.03792117,-0.141446559,-6.699583144,3.609712977,1750,0.974545909
52,0.010284665,0.01025583,32.7739341,0.015596126,11.03784733,-0.141866157,-6.701957576,3.602636133,1749,0.974516727
53,0.010283943,0.010254218,32.80226904,0.015589478,11.03747133,-0.142328625,-6.70137214,3.602415746,1748,0.974494727
54,0.010282413,0.010252217,32.83061071,0.015583309,11.03745133,-0.142724365,-6.697131347,3.594198617,1747,0.973357091
55,0.010280514,0.010251254,32.8551894,0.015577944,11.037102,-0.14266717,-6.687986132,3.59261652,1746,0.974507636
56,0.010280288,0.010253532,32.87418825,0.015573497,11.03710017,-0.142887799,-6.695202514,3.596084326,1745,0.974487909
57,0.010279174,0.0102562,32.89416011,0.015570697,11.03703133,-0.142802622,-6.699153553,3.596701355,1744,0.974346091
58,0.010276903,0.010257872,32.90763368,0.015570308,11.03720783,-0.143122557,-6.694553866,3.59375612,1743,0.974296091
59,0.010275293,0.0102619,32.91280844,0.015569342,11.03716383,-0.142951786,-6.697855348,3.591705999,1742,0.974350091
60,0.01027182,0.010263934,32.91265151,0.01557022,11.03740267,-0.143198408,-6.696111522,3.589038418,1741,0.974338091
61,0.010268287,0.010265763,32.9088497,0.01557219,11.037348,-0.143022384,-6.689795026,3.585035791,1740,0.974341091
62,0.010270029,0.010275023,32.90119797,0.015573694,11.037393,-0.142780407,-6.688103699,3.589903912,1739,0.974345727
63,0.010265866,0.010277029,32.89053879,0.015577241,11.037555,-0.14262853,-6.688823497,3.595867357,1738,0.974364091
64,0.01026302,0.010281538,32.87511416,0.015580481,11.03758833,-0.142272777,-6.689435558,3.600425748,1737,0.974285909
65,0.010259712,0.010286424,32.85648463,0.015584885,11.03805583,-0.142288476,-6.68670422,3.59433299,1736,0.974258273
66,0.010255725,0.01028994,32.83279796,0.015590367,11.03839617,-0.141913719,-6.681152933,3.587173094,1735,0.974094364
67,0.010250887,0.01029204,32.80621634,0.015596291,11.03851817,-0.141847149,-6.671191448,3.580340514,1734,0.974262
68,0.010246114,0.010295164,32.77618811,0.015602425,11.04016267,-0.141585455,-6.672768785,3.577629798,1733,0.974081182
69,0.010241872,0.010297986,32.75297332,0.015610491,11.04020333,-0.14152409,-6.672316924,3.57592028,1732,0.973968182
70,0.01023831,0.010301685,32.73332668,0.015615928,11.0398675,-0.141169981,-6.665280176,3.571158974,1731,0.974033182
71,0.010234371,0.01030506,32.71847509,0.01562253,11.040044,-0.141258456,-6.66330462,3.569081403,1730,0.973956818
72,0.010229946,0.010306992,32.70644074,0.015630221,11.04006383,-0.14113409,-6.657733805,3.565038474,1729,0.974055545
73,0.010224517,0.010307273,32.69362918,0.01563494,11.04006117,-0.140430759,-6.650628989,3.542693584,1728,0.974028545
74,0.010217867,0.010304403,32.69874135,0.01563962,11.04002133,-0.14033798,-6.669613306,3.536362936,1727,0.973878545
75,0.010211957,0.01030285,32.71521005,0.015636691,11.039789,-0.139899249,-6.665688857,3.534762338,1726,0.974017273
76,0.010208724,0.010305336,32.71328338,0.015641237,11.039717,-0.140643682,-6.662743446,3.532349404,1725,0.973832273
77,0.010206958,0.010309953,32.70996936,0.015642964,11.03990467,-0.140673155,-6.660561247,3.543545151,1724,0.973792
78,0.010206525,0.010313803,32.71848183,0.015644352,11.03826217,-0.140958742,-6.656281441,3.541460912,1723,0.973986091
79,0.010205321,0.010315762,32.72835497,0.015641194,11.0384815,-0.140923922,-6.65299669,3.538590671,1722,0.9739
80,0.010203063,0.010315705,32.7383129,0.015639369,11.03860983,-0.140757855,-6.81369698,3.580801309,1721,0.974008818
81,0.010200467,0.010315836,32.74806201,0.015636599,11.038762,-0.140484278,-6.810480715,3.577409058,1720,0.973956
82,0.010198725,0.010317922,32.75406164,0.015634391,11.0388045,-0.139682477,-6.819284932,3.577646555,1719,0.973941636
83,0.010202167,0.010326409,32.76392602,0.015632806,11.03889583,-0.140112942,-6.82083061,3.588182946,1718,0.974047
84,0.010207467,0.010336686,32.77267888,0.015629089,11.04056217,-0.140335814,-6.805620621,3.60174463,1717,0.973981636
85,0.010212936,0.010343755,32.77785957,0.015629462,11.04029217,-0.140681677,-6.807873543,3.603697652,1716,0.974074727
86,0.010217305,0.010347716,32.81400953,0.015621569,11.04048567,-0.140313039,-6.809779105,3.605758995,1715,0.974082818
87,0.010219302,0.010348814,32.85331097,0.015614286,11.0404415,-0.140432943,-6.808916776,3.593686732,1714,0.974054545
88,0.010219482,0.010350302,32.88199328,0.015606705,11.04040733,-0.14061499,-6.815554128,3.59561931,1713,0.973958
89,0.010217547,0.010351504,32.89985032,0.015603205,11.040204,-0.140666078,-6.816256261,3.595037328,1712,0.973877
90,0.010215956,0.010355118,32.90533705,0.015603366,11.04011567,-0.140917361,-6.660664663,3.551694994,1711,0.973879545
91,0.010215422,0.01035979,32.90534666,0.015604132,11.04005233,-0.141051635,-6.662337297,3.551301947,1710,0.973721636
92,0.010214736,0.010364773,32.90448053,0.015602851,11.03994733,-0.141998355,-6.651003414,3.550514948,1709,0.973740909
93,0.01020912,0.010364105,32.90412065,0.015603584,11.03990417,-0.142384357,-6.648249611,3.547238468,1708,0.973735
94,0.010204055,0.010365752,32.88577345,0.015608053,11.03824833,-0.143531699,-6.647146368,3.527816049,1707,0.973622818
95,0.01019751,0.01036831,32.86585475,0.015613735,11.038566,-0.143241363,-6.647809253,3.523690049,1706,0.973622273
96,0.010190398,0.010371336,32.83293143,0.015622263,11.03827383,-0.142977252,-6.642623503,3.517408161,1705,0.973733455
97,0.010185516,0.010376314,32.79891034,0.01563151,11.03828417,-0.142836302,-6.641466845,3.513621396,1704,0.973647545
98,0.010180827,0.010379983,32.77163661,0.01563901,11.03834217,-0.142229524,-6.63504767,3.509648357,1703,0.973667545
99,0.010176708,0.010383191,32.74955526,0.015645258,11.03866833,-0.141302681,-6.62989553,3.505880715,1702,0.973572
100,0.010174607,0.010387696,32.74002441,0.015649342,11.03865917,-0.141066149,-6.62071871,3.50200379,1701,0.973750091
101,0.010169537,0.01038841,32.72510611,0.015651901,11.038581,-0.141289074,-6.615157593,3.499601916,1700,0.973598091
102,0.01016477,0.010388514,32.71103003,0.015657366,11.03867517,-0.141162085,-6.610221448,3.4936726,1699,0.973598636
103,0.010164373,0.010394097,32.70092305,0.015661982,11.03900917,-0.140925424,-6.60815266,3.491335076,1698,0.973582182
104,0.010161168,0.010395195,32.69787449,0.015662622,11.0390605,-0.139909312,-6.606361187,3.491051987,1697,0.973546545
105,0.010160264,0.01039845,32.70081138,0.015664979,11.038986,-0.139965499,-6.612718282,3.489017763,1696,0.973542727
106,0.010160131,0.010401451,32.71155495,0.015664362,11.03901,-0.139791131,-6.61161672,3.488670413,1695,0.973336364
107,0.01016036,0.010403339,32.72827724,0.015663703,11.039138,-0.139710672,-6.614710815,3.510946848,1694,0.973401727
108,0.010161832,0.010405407,32.74783025,0.015660917,11.03893617,-0.140082171,-6.618428147,3.517613985,1693,0.973607909
109,0.010165384,0.010409785,32.7728167,0.01565827,11.038694,-0.141833258,-6.614904686,3.518485192,1692,0.973615636
110,0.010166552,0.010411085,32.80198795,0.01565418,11.03880467,-0.141614974,-6.61679042,3.519502961,1691,0.973381636
111,0.010171998,0.01041638,32.84182807,0.015649198,11.0385185,-0.141429221,-6.617612331,3.521089546,1690,0.973605455
112,0.010177922,0.010421988,32.88513593,0.015643159,11.03822267,-0.141824283,-6.624758102,3.528079917,1689,0.973714455
113,0.010182176,0.010424514,32.92344296,0.015636491,11.0377795,-0.142030233,-6.623697569,3.530441479,1688,0.973831545
114,0.010188867,0.010429998,32.96444298,0.015630107,11.03761567,-0.142248307,-6.60433082,3.517091309,1687,0.973621455
115,0.010193501,0.010431853,33.00104082,0.015623612,11.03753933,-0.142171317,-6.597247511,3.521007196,1686,0.973725727
116,0.010198118,0.010433922,33.04153131,0.015614961,11.03712767,-0.142171398,-6.603283851,3.529367156,1685,0.973842
117,0.010201767,0.010435924,33.08197071,0.015605572,11.03693017,-0.142468961,-6.603256361,3.511437609,1684,0.973662818
118,0.010204232,0.010438371,33.12074944,0.015599702,11.03737317,-0.143415544,-6.605151518,3.50673407,1683,0.973703818
119,0.010206376,0.010440551,33.1550248,0.015592092,11.037525,-0.142757518,-6.606919529,3.50807579,1682,0.973697727
120,0.010207922,0.010442436,33.18494617,0.015585581,11.03754967,-0.143243704,-6.609298039,3.509874804,1681,0.973640909
121,0.010207875,0.010443599,33.20989307,0.015581232,11.03876933,-0.143114126,-6.602323459,3.508647794,1680,0.973529909
122,0.010206556,0.010444153,33.23196697,0.015577543,11.03880367,-0.143112436,-6.596256853,3.503706766,1679,0.973557909
123,0.010204146,0.010444788,33.2520053,0.015574857,11.03872367,-0.143127785,-6.597050032,3.502002508,1678,0.973481727
124,0.01020019,0.010444799,33.26389791,0.015575112,11.0386815,-0.143009801,-6.610094758,3.514569359,1677,0.973362455
125,0.010196745,0.010446441,33.26649299,0.015573713,11.0388685,-0.143382028,-6.611402553,3.511601368,1676,0.973382818
126,0.010190258,0.010446162,33.25578883,0.015576759,11.03916033,-0.143522853,-6.609402744,3.502746123,1675,0.973160273
127,0.010183149,0.010447201,33.23420493,0.015582789,11.0391205,-0.143353237,-6.606053872,3.497577426,1674,0.973227545
128,0.010177097,0.010450247,33.20071089,0.015588847,11.03884933,-0.142133789,-6.600906954,3.491609836,1673,0.973244818
129,0.010170745,0.010453481,33.16480673,0.015597078,11.03873533,-0.141723414,-6.597545626,3.486310143,1672,0.973126636
130,0.010166382,0.010459097,33.12728931,0.015605631,11.0386635,-0.142552686,-6.590573494,3.480100784,1671,0.973190273
131,0.010161211,0.010463925,33.09141141,0.015613,11.037807,-0.142511946,-6.59598904,3.476948553,1670,0.973179545
132,0.010156696,0.010469531,33.05143111,0.015620099,11.03816583,-0.142232002,-6.598758427,3.473473249,1669,0.973169273
133,0.010151012,0.010472364,33.01160126,0.015627351,11.03838567,-0.141943052,-6.597100946,3.47032372,1668,0.97311
134,0.010146681,0.010476826,32.97699343,0.015632471,11.03856217,-0.141498248,-6.594857455,3.466027795,1667,0.973076909
135,0.010143337,0.010482305,32.9497526,0.015639071,11.038342,-0.141045834,-6.593564831,3.463314068,1666,0.973120818
136,0.010142109,0.010489115,32.92043666,0.015645193,11.0384975,-0.141024878,-6.589509378,3.460893288,1665,0.973076091
137,0.010141656,0.010497039,32.89815405,0.01564921,11.04013667,-0.140623756,-6.589057311,3.458229423,1664,0.973014545
138,0.010140007,0.010501693,32.88893664,0.015654711,11.04026433,-0.140738206,-6.587004382,3.456849187,1663,0.972984364
139,0.010141771,0.01050786,32.89000438,0.015656317,11.040341,-0.140730624,-6.591043935,3.458133791,1662,0.972985545
140,0.01014396,0.010512232,32.90269055,0.015654683,11.04065,-0.139487683,-6.590898535,3.459848287,1661,0.972950545
141,0.010146441,0.010514062,32.92538421,0.015650719,11.04063417,-0.139588914,-6.573835463,3.454525709,1660,0.973088
142,0.01014804,0.010514254,32.95698837,0.015645395,11.04050183,-0.137260399,-6.573066473,3.454929145,1659,0.971974818
143,0.010152694,0.010519053,32.99386147,0.015638837,11.0406105,-0.137063844,-6.581420274,3.45860361,1658,0.973110727
144,0.010154496,0.010519711,33.02739349,0.015633314,11.0408515,-0.137449457,-6.583600769,3.46110131,1657,0.973153182
145,0.010156041,0.010519216,33.05976856,0.015628194,11.04102967,-0.138013534,-6.574371367,3.460468319,1656,0.973163545
146,0.010158543,0.010519437,33.1059087,0.015620432,11.040747,-0.138146858,-6.576759755,3.463497887,1655,0.973178909
147,0.010161547,0.010518011,33.15241274,0.015612004,11.0391595,-0.138489772,-6.574366931,3.464942241,1654,0.973039545
148,0.01016489,0.010518959,33.19519183,0.015601258,11.03886633,-0.139355095,-6.568877561,3.466309854,1653,0.973198273
149,0.010164106,0.010517706,33.22419165,0.015593893,11.04020467,-0.139559819,-6.560960079,3.46443334,1652,0.973049909
150,0.010162115,0.010517769,33.23691665,0.015591149,11.03990583,-0.139796717,-6.559913634,3.464152256,1651,0.973127364
151,0.010160109,0.010520199,33.23651637,0.015591438,11.03995283,-0.140081229,-6.578175528,3.46976572,1650,0.973021545
152,0.010158734,0.010523497,33.23372029,0.015592909,11.04009,-0.142537329,-6.575935831,3.469675658,1649,0.972977909
153,0.010155834,0.01052458,33.224862,0.015594751,11.039882,-0.142957708,-6.56725795,3.465012399,1648,0.972876909
154,0.010152809,0.0105264,33.21367293,0.015597063,11.039362,-0.142945388,-6.849823589,3.542786717,1647,0.972924364
155,0.010149287,0.010529407,33.1955772,0.015599157,11.039159,-0.142667074,-6.854405821,3.541431588,1646,0.972935182
156,0.010145131,0.010535544,33.16609006,0.015604571,11.04115867,-0.142502999,-6.855199257,3.537214736,1645,0.972889636
157,0.010140434,0.010540668,33.1311607,0.015611448,11.04109267,-0.142439166,-6.851022285,3.532952433,1644,0.972869273
158,0.010135769,0.010544576,33.09373456,0.015620392,11.04124183,-0.14164532,-6.852671452,3.529421857,1643,0.972743455
159,0.01013167,0.010549323,33.05940099,0.015629023,11.039806,-0.141946962,-6.855473027,3.526245986,1642,0.972708455
160,0.010126073,0.010550915,33.02768744,0.015635848,11.04154317,-0.141937279,-6.854387238,3.529322512,1641,0.971650364
161,0.010121241,0.010554606,33.00133458,0.015642838,11.04155267,-0.14116279,-6.846741066,3.524106991,1640,0.972575727
162,0.010115586,0.01055697,32.97149155,0.015649856,11.04140583,-0.140794252,-6.840633067,3.518647815,1639,0.972714273
163,0.010110893,0.010561328,32.941318,0.015656846,11.0415605,-0.140697611,-6.835207655,3.513188013,1638,0.971500545
164,0.010106701,0.010565512,32.91224703,0.015663765,11.0418455,-0.140648568,-6.547740978,3.428718917,1637,0.972605545
165,0.010102898,0.01056915,32.89354998,0.015669928,11.04159483,-0.140087095,-6.544627805,3.404826574,1636,0.972582727
166,0.010098944,0.010567922,32.88527978,0.015673185,11.041251,-0.139781667,-6.541503038,3.401959582,1635,0.972455
167,0.010097322,0.010569003,32.89280835,0.015674729,11.04133167,-0.139523097,-6.544697389,3.401535839,1634,0.972608364
168,0.010097603,0.010569508,32.90943473,0.01567297,11.0412505,-0.139687932,-6.542467752,3.40071528,1633,0.972629909
169,0.010098171,0.010569373,32.93478462,0.015667841,11.041289,-0.139586016,-6.539535816,3.400808118,1632,0.972685727
170,0.010100711,0.010570896,32.97030219,0.015661321,11.03925617,-0.139944382,-6.53762131,3.394129599,1631,0.972642545
171,0.010103623,0.010570979,33.01066713,0.015654033,11.03900033,-0.140162781,-6.540512335,3.39664903,1630,0.972617545
172,0.010108783,0.010573727,33.05226432,0.015644953,11.03885383,-0.140554558,-6.539802596,3.39961338,1629,0.972686364
173,0.010113332,0.010575453,33.09582759,0.015636179,11.03914883,-0.14028527,-6.539571544,3.405442483,1628,0.972615364
174,0.010117853,0.010576477,33.14376069,0.015627052,11.0388385,-0.14035028,-6.552488416,3.417492899,1627,0.972411818
175,0.010121483,0.010577058,33.19166842,0.015617376,11.039345,-0.140793735,-6.550739992,3.440084774,1626,0.972175091
176,0.010126297,0.010579582,33.23707037,0.01560918,11.03775667,-0.14148342,-6.551140063,3.44270517,1625,0.972387545
177,0.010129205,0.010580143,33.27276159,0.015601424,11.03924383,-0.141983932,-6.547174219,3.444929555,1624,0.972330909
178,0.010130711,0.010581941,33.31036201,0.015594612,11.039345,-0.141968316,-6.554044519,3.447960387,1623,0.972420091
179,0.010131758,0.010583066,33.33861339,0.015589992,11.03941783,-0.141990694,-6.554827338,3.449044803,1622,0.972511727
180,0.010132444,0.010585171,33.35581264,0.01558704,11.03941217,-0.141607151,-6.554525815,3.44900236,1621,0.972487455
181,0.010132495,0.010587341,33.36388027,0.015585071,11.0414545,-0.142892581,-6.556174008,3.449012859,1620,0.972329182
182,0.010129882,0.010587018,33.37121902,0.015585829,11.04134567,-0.143187891,-6.558158317,3.44844747,1619,0.972335
183,0.010129191,0.010588908,33.38196073,0.015586467,11.04107067,-0.143999258,-6.578381839,3.459411947,1618,0.972378727
184,0.010125157,0.010587349,33.38722524,0.015587063,11.0415905,-0.143811936,-6.564296172,3.449089743,1617,0.972321273
185,0.010124437,0.010589448,33.38880362,0.015588087,11.0412395,-0.143946518,-6.57134944,3.449135031,1616,0.972136727
186,0.010123412,0.010591817,33.39039328,0.015588764,11.041174,-0.143593878,-6.569672889,3.48139281,1615,0.972160273
187,0.010120278,0.010592715,33.38602927,0.015590656,11.039584,-0.143480142,-6.564633282,3.478238668,1614,0.971018364
188,0.010117612,0.010595264,33.36924523,0.015593656,11.03960683,-0.143374395,-6.556835542,3.473980265,1613,0.972179091
189,0.010113076,0.010596688,33.350118,0.015597612,11.039488,-0.143208001,-6.554438281,3.470742507,1612,0.972132909
190,0.010107638,0.010598111,33.32428133,0.015603935,11.03973117,-0.14341418,-6.552427512,3.466498907,1611,0.972020545
191,0.010101675,0.010600319,33.29367162,0.015610007,11.0378885,-0.142574721,-6.549418054,3.465263635,1610,0.971843909
192,0.010094494,0.010601464,33.25773757,0.015617121,11.038194,-0.142221332,-6.544184051,3.459626825,1609,0.971704727
193,0.010085611,0.010600951,33.21673789,0.015624384,11.0382015,-0.141398666,-6.51966365,3.441204125,1608,0.971855455
194,0.010083265,0.010609258,33.17635657,0.015631436,11.03805517,-0.141563438,-6.519260849,3.43635948,1607,0.971908818
195,0.010076351,0.010612497,33.13379511,0.015639635,11.03829033,-0.141317434,-6.511392162,3.430767082,1606,0.971784273
196,0.010067862,0.010613623,33.09025261,0.015648759,11.0386625,-0.140946168,-6.496553702,3.377406296,1605,0.971598182
197,0.010063813,0.010619215,33.05816019,0.015656728,11.03870917,-0.140656719,-6.499742165,3.373711614,1604,0.971561545
198,0.010061122,0.010621818,33.03963428,0.015661666,11.038438,-0.140894833,-6.494432335,3.370865358,1603,0.971685909
199,0.010058033,0.010622792,33.04085959,0.015663305,11.03871017,-0.140874398,-6.494327366,3.367061331,1602,0.970302818
200,0.010058385,0.010623639,33.05797461,0.015661063,11.03865333,-0.141063104,-6.495294564,3.373600774,1601,0.971698455
201,0.010060485,0.010623854,33.08907348,0.015657025,11.03848017,-0.14110182,-6.489071744,3.371066414,1600,0.971862818
202,0.010065913,0.01062756,33.12722696,0.015650118,11.03831933,-0.141342876,-6.492219562,3.374447101,1599,0.971822818
203,0.010071359,0.010630057,33.17153461,0.015643602,11.038152,-0.141400108,-6.49323674,3.372688101,1598,0.971823364
204,0.010074032,0.01062781,33.22199574,0.015635605,11.03830217,-0.141286503,-6.571684734,3.394033137,1597,0.971722455
205,0.010079926,0.010628723,33.27498199,0.015626212,11.037954,-0.141574687,-6.569496439,3.397425613,1596,0.971834182
206,0.01008722,0.010630985,33.33380352,0.015615182,11.03773717,-0.141950711,-6.577839542,3.416077203,1595,0.971841364
207,0.010092282,0.010629875,33.38350372,0.015604631,11.03773633,-0.142073906,-6.581129066,3.421010785,1594,0.971799455
208,0.010094814,0.010628917,33.43277422,0.015594717,11.03773783,-0.141993335,-6.584756432,3.424820372,1593,0.971830182
209,0.01009964,0.01063078,33.4645616,0.01558726,11.03753767,-0.141984414,-6.583018837,3.429018509,1592,0.971797364
210,0.010101894,0.010633707,33.48304211,0.01558352,11.0373655,-0.141605422,-6.583896712,3.424586413,1591,0.971677273
211,0.01010286,0.010636183,33.49403538,0.015582798,11.037296,-0.14148554,-6.594575267,3.43555868,1590,0.971648182
212,0.010102753,0.010636163,33.50515026,0.015580133,11.0373905,-0.141241605,-6.591140175,3.435838455,1589,0.971557545
213,0.010103772,0.010637249,33.52004809,0.015575211,11.03771183,-0.141642743,-6.596872393,3.44178678,1588,0.971584364
214,0.010105696,0.010639713,33.53442587,0.015571489,11.0372875,-0.142946182,-6.52139586,3.424467049,1587,0.971634091
215,0.010105745,0.010640379,33.54824243,0.015568728,11.03763167,-0.143235985,-6.520441569,3.423915715,1586,0.971526455
216,0.010105775,0.010641681,33.55798705,0.015567154,11.03765933,-0.143550469,-6.521458082,3.423448149,1585,0.971547909
217,0.01010526,0.010643264,33.57147583,0.015565566,11.0377735,-0.142941857,-6.513565024,3.425117703,1584,0.969290364
218,0.010105978,0.010645718,33.57641784,0.015565925,11.03804717,-0.142963589,-6.51277738,3.424229071,1583,0.971425909
219,0.010106335,0.010647801,33.58788295,0.015565954,11.0378205,-0.143233184,-6.516139079,3.425754148,1582,0.971434455
220,0.010107038,0.010648255,33.60688975,0.015563321,11.0378225,-0.143604991,-6.515659246,3.426142873,1581,0.971507455
221,0.010106916,0.01064717,33.6272244,0.015558277,11.03786467,-0.144498661,-6.53145722,3.422791902,1580,0.971442545
222,0.010108047,0.010649416,33.64800443,0.015554559,11.03767683,-0.144354905,-6.530951863,3.421718566,1579,0.971372818
223,0.010108025,0.010650945,33.65852665,0.015553399,11.03728567,-0.144150313,-6.522039062,3.419869314,1578,0.971359545
224,0.010107684,0.010652713,33.66591771,0.015550718,11.03730217,-0.143005361,-6.520524732,3.420219231,1577,0.971240455
225,0.010103809,0.01065215,33.66819397,0.015549716,11.038894,-0.14346181,-6.535785376,3.421673071,1576,0.971264545
226,0.0101013,0.010653375,33.66315914,0.015550023,11.03890333,-0.143295387,-6.535020915,3.418566492,1575,0.970188909
227,0.010098608,0.010654283,33.65784524,0.015551707,11.04038917,-0.143804214,-6.537568827,3.414451743,1574,0.971027727
228,0.010098145,0.010657717,33.65423648,0.015552706,11.04208633,-0.143969137,-6.536811026,3.41344979,1573,0.971161364
